task,model,seed,score_key,direction,N,pos_rate,auroc,auroc_boot_mean,auroc_ci95_lo,auroc_ci95_hi,spearman_rho_boot_mean,spearman_ci95_lo,spearman_ci95_hi,manifest_file,results_file,boot_file
pubmedqa,mistral,2026,hidden_probe_oof,1.0,1000,0.513,0.6935648498384908,0.6938638407563513,0.6616912032533993,0.7271638627712333,0.33566934523347774,0.27996340883548837,0.3933274828177612,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_2026\pubmedqa_mistral_seed2026.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_2026\pubmedqa_mistral_seed2026.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_2026\pubmedqa_mistral_seed2026.B5000.manifest.bootstrap_indices.npz
pubmedqa,mistral,0,lntp,1.0,1000,0.513,0.7128078581120839,0.7128377070899928,0.6803356569040672,0.7443578358970666,0.3685521772809506,0.3122700054462438,0.4231319859011493,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_0\pubmedqa_mistral_seed0.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_0\pubmedqa_mistral_seed0.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_0\pubmedqa_mistral_seed0.B5000.manifest.bootstrap_indices.npz
pubmedqa,mistral,42,lntp,1.0,1000,0.513,0.7128078581120839,0.712699408800349,0.6805072228826687,0.7441522969527398,0.3683127307825346,0.3125693630297912,0.4227740245798434,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_42\pubmedqa_mistral_seed42.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_42\pubmedqa_mistral_seed42.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_42\pubmedqa_mistral_seed42.B5000.manifest.bootstrap_indices.npz
pubmedqa,mistral,123,lntp,1.0,1000,0.513,0.7128078581120839,0.7128900824957671,0.6801471294595147,0.7443483294707223,0.36864289438931547,0.31195137712479865,0.4231149575489193,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_123\pubmedqa_mistral_seed123.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_123\pubmedqa_mistral_seed123.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_123\pubmedqa_mistral_seed123.B5000.manifest.bootstrap_indices.npz
pubmedqa,mistral,999,lntp,1.0,1000,0.513,0.7128078581120839,0.7130084084841352,0.6807211174754135,0.7442826350613014,0.36884779180069516,0.31294019454026983,0.4230031204627348,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_999\pubmedqa_mistral_seed999.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_999\pubmedqa_mistral_seed999.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_999\pubmedqa_mistral_seed999.B5000.manifest.bootstrap_indices.npz
pubmedqa,mistral,2026,lntp,1.0,1000,0.513,0.7128078581120839,0.7130981003158134,0.6814166376470494,0.7455386841504859,0.3690030359675406,0.31414373302070364,0.4251775990987969,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_2026\pubmedqa_mistral_seed2026.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_2026\pubmedqa_mistral_seed2026.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_2026\pubmedqa_mistral_seed2026.B5000.manifest.bootstrap_indices.npz
pubmedqa,mistral,0,mtp,1.0,1000,0.513,0.7128078581120839,0.7128377070899928,0.6803356569040672,0.7443578358970666,0.3685521772809506,0.3122700054462438,0.4231319859011493,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_0\pubmedqa_mistral_seed0.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_0\pubmedqa_mistral_seed0.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_0\pubmedqa_mistral_seed0.B5000.manifest.bootstrap_indices.npz
pubmedqa,mistral,42,mtp,1.0,1000,0.513,0.7128078581120839,0.712699408800349,0.6805072228826687,0.7441522969527398,0.3683127307825346,0.3125693630297912,0.4227740245798434,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_42\pubmedqa_mistral_seed42.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_42\pubmedqa_mistral_seed42.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_42\pubmedqa_mistral_seed42.B5000.manifest.bootstrap_indices.npz
pubmedqa,mistral,123,mtp,1.0,1000,0.513,0.7128078581120839,0.7128900824957671,0.6801471294595147,0.7443483294707223,0.36864289438931547,0.31195137712479865,0.4231149575489193,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_123\pubmedqa_mistral_seed123.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_123\pubmedqa_mistral_seed123.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_123\pubmedqa_mistral_seed123.B5000.manifest.bootstrap_indices.npz
pubmedqa,mistral,999,mtp,1.0,1000,0.513,0.7128078581120839,0.7130084084841352,0.6807211174754135,0.7442826350613014,0.36884779180069516,0.31294019454026983,0.4230031204627348,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_999\pubmedqa_mistral_seed999.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_999\pubmedqa_mistral_seed999.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_999\pubmedqa_mistral_seed999.B5000.manifest.bootstrap_indices.npz
pubmedqa,mistral,2026,mtp,1.0,1000,0.513,0.7128078581120839,0.7130981003158134,0.6814166376470494,0.7455386841504859,0.3690030359675406,0.31414373302070364,0.4251775990987969,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_2026\pubmedqa_mistral_seed2026.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_2026\pubmedqa_mistral_seed2026.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_2026\pubmedqa_mistral_seed2026.B5000.manifest.bootstrap_indices.npz
